direction,energy,field,filename,functional,molecule,no_scf_cycles,orbital_threshold,precision,property_threshold,u_norm,u_x,u_y,u_z,walltime
y,-77.18490078,-0.001,c2h3_lda_-0001_y.out,lda,c2h3,8,0.000316228,1.00E-06,1.00E-07,0.327970888,-0.257712272,-0.202852873,-2.64E-07,1780.815
y,-77.18456902,+0.001,c2h3_lda_+0001_y.out,lda,c2h3,8,0.000316228,1.00E-06,1.00E-07,0.288818929,-0.258190556,-0.129437284,-2.61E-07,2032.188
non,-77.18471665,0,c2h3_lda_Zero_z.out,lda,c2h3,13,0.000316228,1.00E-06,1.00E-07,0.306624698,-0.257993884,-0.165704138,-1.45E-06,2099.035
z,-77.18472794,-0.001,c2h3_lda_-0001_z.out,lda,c2h3,8,0.000316228,1.00E-06,1.00E-07,0.30766686,-0.257959316,-0.166141295,-0.022648573,1903.809
z,-77.18472794,+0.001,c2h3_lda_+0001_z.out,lda,c2h3,8,0.000316228,1.00E-06,1.00E-07,0.307666848,-0.257959328,-0.166141327,0.022648054,2018.924
non,-77.86313319,0,c2h4_lda_Zero_x.out,lda,c2h4,8,0.000316228,1.00E-06,1.00E-07,4.71E-06,1.02E-10,-5.16E-08,-4.71E-06,627.4926
x,-77.86314489,+0.001,c2h4_lda_+0001_x.out,lda,c2h4,6,0.000316228,1.00E-06,1.00E-07,0.023358129,0.023358129,-2.42E-09,-6.14E-07,845.3953
x,-77.86314489,-0.001,c2h4_lda_-0001_x.out,lda,c2h4,6,0.000316228,1.00E-06,1.00E-07,0.023358129,-0.023358129,-2.42E-09,-6.17E-07,846.1849
non,-77.86313319,0,c2h4_lda_Zero_y.out,lda,c2h4,8,0.000316228,1.00E-06,1.00E-07,4.71E-06,1.02E-10,-5.16E-08,-4.71E-06,627.4926
y,-77.8631465,+0.001,c2h4_lda_+0001_y.out,lda,c2h4,6,0.000316228,1.00E-06,1.00E-07,0.026586755,3.40E-12,0.026586755,-6.16E-07,920.5091
y,-77.8631465,-0.001,c2h4_lda_-0001_y.out,lda,c2h4,6,0.000316228,1.00E-06,1.00E-07,0.026586759,1.13E-11,-0.026586759,-6.16E-07,846.3631
non,-77.86313319,0,c2h4_lda_Zero_z.out,lda,c2h4,8,0.000316228,1.00E-06,1.00E-07,4.71E-06,1.02E-10,-5.16E-08,-4.71E-06,627.4926
z,-77.86315186,+0.001,c2h4_lda_+0001_z.out,lda,c2h4,6,0.000316228,1.00E-06,1.00E-07,0.036010372,1.92E-09,-2.31E-09,0.036010372,916.2345
z,-77.86315186,-0.001,c2h4_lda_-0001_z.out,lda,c2h4,6,0.000316228,1.00E-06,1.00E-07,0.036011497,-1.90E-09,-2.32E-09,-0.036011497,847.488
x,-38.76706339,+0.001,ch2-t_lda_+0001_x.out,lda,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.24632139,0.016694269,-1.18E-06,-0.245755017,790.7443
x,-38.76706339,-0.001,ch2-t_lda_-0001_x.out,lda,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.246321425,-0.01669467,-1.18E-06,-0.245755025,849.8157
non,-38.76705503,0,ch2-t_lda_Zero_x.out,lda,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.245755841,-2.01E-07,-1.18E-06,-0.245755841,504.5418
y,-38.76706357,+0.001,ch2-t_lda_+0001_y.out,lda,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.246342957,-2.01E-07,0.017076914,-0.245750343,792.5617
y,-38.76706357,-0.001,ch2-t_lda_-0001_y.out,lda,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.246343292,-2.01E-07,-0.017079267,-0.245750516,871.9566
non,-38.76705503,0,ch2-t_lda_Zero_y.out,lda,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.245755841,-2.01E-07,-1.18E-06,-0.245755841,504.5418
z,-38.76681725,+0.001,ch2-t_lda_+0001_z.out,lda,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.230013101,-1.97E-07,-1.18E-06,-0.230013101,854.8787
z,-38.76730857,-0.001,ch2-t_lda_-0001_z.out,lda,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.261501364,-2.05E-07,-1.19E-06,-0.261501364,863.9821
non,-38.76705503,0,ch2-t_lda_Zero_z.out,lda,ch2-t,8,0.000316228,1.00E-06,1.00E-07,0.245755841,-2.01E-07,-1.18E-06,-0.245755841,504.5418
non,-64.03436332,0,ch2bh_lda_Zero_x.out,lda,ch2bh,9,0.000316228,1.00E-06,1.00E-07,0.191516321,6.97E-08,3.01E-07,-0.191516321,727.9363
x,-64.03437825,-0.001,ch2bh_lda_-0001_x.out,lda,ch2bh,7,0.000316228,1.00E-06,1.00E-07,0.193783319,-0.029814451,-1.35E-09,-0.191476038,842.1719
x,-64.03437825,+0.001,ch2bh_lda_+0001_x.out,lda,ch2bh,7,0.000316228,1.00E-06,1.00E-07,0.193783319,0.02981445,-1.35E-09,-0.191476038,841.7891
non,-64.03436332,0,ch2bh_lda_Zero_y.out,lda,ch2bh,9,0.000316228,1.00E-06,1.00E-07,0.191516321,6.97E-08,3.01E-07,-0.191516321,727.9363
y,-64.03437633,-0.001,ch2bh_lda_-0001_y.out,lda,ch2bh,7,0.000316228,1.00E-06,1.00E-07,0.193239077,-3.30E-10,-0.025973339,-0.191485578,818.2948
y,-64.03437633,+0.001,ch2bh_lda_+0001_y.out,lda,ch2bh,7,0.000316228,1.00E-06,1.00E-07,0.193239076,-3.27E-10,0.025973336,-0.191485578,820.3975
non,-64.03436332,0,ch2bh_lda_Zero_z.out,lda,ch2bh,9,0.000316228,1.00E-06,1.00E-07,0.191516321,6.97E-08,3.01E-07,-0.191516321,727.9363
z,-64.03457558,-0.001,ch2bh_lda_-0001_z.out,lda,ch2bh,7,0.000316228,1.00E-06,1.00E-07,0.232334422,-4.52E-10,-1.70E-09,-0.232334422,848.0195
z,-64.03419202,+0.001,ch2bh_lda_+0001_z.out,lda,ch2bh,7,0.000316228,1.00E-06,1.00E-07,0.150565469,-1.77E-10,-9.74E-10,-0.150565469,860.9213
non,-138.1279909,0,ch2f_lda_Zero_x.out,lda,ch2f,10,0.000316228,1.00E-06,1.00E-07,0.458797071,0.177139859,0.423221246,-1.67E-05,1496.465
x,-138.1278232,-0.001,ch2f_lda_-0001_x.out,lda,ch2f,12,0.000316228,1.00E-06,1.00E-07,0.45161481,0.159376051,0.422557937,-2.33E-06,3119.622
x,-138.1281769,+0.001,ch2f_lda_+0001_x.out,lda,ch2f,10,0.000316228,1.00E-06,1.00E-07,0.466031256,0.194867119,0.423334309,-1.67E-05,2655.949
non,-138.1279909,0,ch2f_lda_Zero_y.out,lda,ch2f,10,0.000316228,1.00E-06,1.00E-07,0.458797071,0.177139859,0.423221246,-1.67E-05,1496.465
y,-138.1275783,-0.001,ch2f_lda_-0001_y.out,lda,ch2f,12,0.000316228,1.00E-06,1.00E-07,0.440762054,0.176930065,0.403691641,-2.61E-06,3198.824
y,-138.1284232,+0.001,ch2f_lda_+0001_y.out,lda,ch2f,10,0.000316228,1.00E-06,1.00E-07,0.476419289,0.177302585,0.442198069,-1.63E-05,2645.587
non,-138.1279909,0,ch2f_lda_Zero_z.out,lda,ch2f,10,0.000316228,1.00E-06,1.00E-07,0.458797071,0.177139859,0.423221246,-1.67E-05,1496.465
z,-138.1279995,-0.001,ch2f_lda_-0001_z.out,lda,ch2f,10,0.000316228,1.00E-06,1.00E-07,0.459101866,0.177138466,0.423198784,-0.017299616,2647.99
z,-138.1279995,+0.001,ch2f_lda_+0001_z.out,lda,ch2f,10,0.000316228,1.00E-06,1.00E-07,0.459100715,0.177138662,0.423198804,0.017266541,2730.019
x,-93.84587723,+0.001,ch2nh_lda_+0001_x.out,lda,ch2nh,6,0.000316228,1.00E-06,1.00E-07,0.772250155,-0.513959835,-8.41E-07,0.576381462,848.5333
non,-93.84640292,0,ch2nh_lda_Zero_x.out,lda,ch2nh,11,0.000316228,1.00E-06,1.00E-07,0.787475251,-0.53727627,-2.31E-06,0.575718231,848.9571
x,-93.8469517,-0.001,ch2nh_lda_-0001_x.out,lda,ch2nh,6,0.000316228,1.00E-06,1.00E-07,0.803641086,-0.560605241,-8.42E-07,0.575813129,735.1106
y,-93.84641177,+0.001,ch2nh_lda_+0001_y.out,lda,ch2nh,6,0.000316228,1.00E-06,1.00E-07,0.787975864,-0.53729411,0.017889873,0.576108456,734.9269
non,-93.84640292,0,ch2nh_lda_Zero_y.out,lda,ch2nh,11,0.000316228,1.00E-06,1.00E-07,0.787475251,-0.53727627,-2.31E-06,0.575718231,848.9571
y,-93.84641177,-0.001,ch2nh_lda_-0001_y.out,lda,ch2nh,6,0.000316228,1.00E-06,1.00E-07,0.787975844,-0.537294061,-0.017891547,0.576108423,823.688
z,-93.84699389,+0.001,ch2nh_lda_+0001_z.out,lda,ch2nh,6,0.000316228,1.00E-06,1.00E-07,0.809867841,-0.536989433,-8.46E-07,0.606241098,802.6023
z,-93.84584217,-0.001,ch2nh_lda_-0001_z.out,lda,ch2nh,6,0.000316228,1.00E-06,1.00E-07,0.766167365,-0.537586808,-8.30E-07,0.545905536,819.2382
non,-93.84640292,0,ch2nh_lda_Zero_z.out,lda,ch2nh,11,0.000316228,1.00E-06,1.00E-07,0.787475251,-0.53727627,-2.31E-06,0.575718231,848.9571
non,-379.6218075,0,ch2ph_lda_Zero_x.out,lda,ch2ph,11,0.000316228,1.00E-06,1.00E-07,0.353820933,0.318373386,-3.99E-07,0.154362041,1346.424
x,-379.6221521,+0.001,ch2ph_lda_+0001_x.out,lda,ch2ph,6,0.000316228,1.00E-06,1.00E-07,0.401172333,0.371505624,-9.14E-08,0.151402814,1312.271
x,-379.6215158,-0.001,ch2ph_lda_-0001_x.out,lda,ch2ph,7,0.000316228,1.00E-06,1.00E-07,0.308613928,0.265477441,-5.71E-08,0.157366722,1455.009
non,-379.6218075,0,ch2ph_lda_Zero_y.out,lda,ch2ph,11,0.000316228,1.00E-06,1.00E-07,0.353820933,0.318373386,-3.99E-07,0.154362041,1346.424
y,-379.6218247,+0.001,ch2ph_lda_+0001_y.out,lda,ch2ph,6,0.000316228,1.00E-06,1.00E-07,0.355857685,0.318756091,0.034501184,0.154398559,1230.17
y,-379.6218247,-0.001,ch2ph_lda_-0001_y.out,lda,ch2ph,6,0.000316228,1.00E-06,1.00E-07,0.355857711,0.318756105,-0.034501358,0.15439855,1263.219
non,-379.6218075,0,ch2ph_lda_Zero_z.out,lda,ch2ph,11,0.000316228,1.00E-06,1.00E-07,0.353820933,0.318373386,-3.99E-07,0.154362041,1346.424
z,-379.6219819,+0.001,ch2ph_lda_+0001_z.out,lda,ch2ph,6,0.000316228,1.00E-06,1.00E-07,0.370909625,0.315777295,-8.86E-08,0.194572994,1270.888
z,-379.6216731,-0.001,ch2ph_lda_-0001_z.out,lda,ch2ph,6,0.000316228,1.00E-06,1.00E-07,0.341408135,0.321747204,-8.90E-08,0.114185163,1210.81
non,-39.44691724,0,ch3_lda_Zero_x.out,lda,ch3,8,0.000316228,1.00E-06,1.00E-07,5.33E-06,-5.33E-06,-1.26E-09,4.15E-10,638.0195
x,-39.44692589,-0.001,ch3_lda_-0001_x.out,lda,ch3,8,0.000316228,1.00E-06,1.00E-07,0.017301505,-0.017301505,-1.52E-10,2.43E-09,1131.368
x,-39.44692588,+0.001,ch3_lda_+0001_x.out,lda,ch3,8,0.000316228,1.00E-06,1.00E-07,0.017280883,0.017280883,-1.75E-10,-1.56E-09,1012.651
non,-39.44691724,0,ch3_lda_Zero_y.out,lda,ch3,8,0.000316228,1.00E-06,1.00E-07,5.33E-06,-5.33E-06,-1.26E-09,4.15E-10,638.0195
y,-39.44692589,-0.001,ch3_lda_-0001_y.out,lda,ch3,8,0.000316228,1.00E-06,1.00E-07,0.017290691,-3.53E-07,-0.017290691,4.49E-09,1145.63
y,-39.44692589,+0.001,ch3_lda_+0001_y.out,lda,ch3,8,0.000316228,1.00E-06,1.00E-07,0.01729069,-3.54E-07,0.01729069,-3.70E-09,1144.369
non,-39.44691724,0,ch3_lda_Zero_z.out,lda,ch3,8,0.000316228,1.00E-06,1.00E-07,5.33E-06,-5.33E-06,-1.26E-09,4.15E-10,638.0195
z,-39.4469264,-0.001,ch3_lda_-0001_z.out,lda,ch3,8,0.000316228,1.00E-06,1.00E-07,0.01832295,-5.32E-06,2.85E-08,-0.018322949,1103.791
z,-39.4469264,+0.001,ch3_lda_+0001_z.out,lda,ch3,8,0.000316228,1.00E-06,1.00E-07,0.018322951,-5.34E-06,-3.12E-08,0.01832295,1016.561
non,-65.26098286,0,ch3bh2_lda_Zero_x.out,lda,ch3bh2,9,0.000316228,1.00E-06,1.00E-07,0.304859923,0.047541603,-0.301130152,-8.09E-08,664.3572
x,-65.26094873,-0.001,ch3bh2_lda_-0001_x.out,lda,ch3bh2,7,0.000316228,1.00E-06,1.00E-07,0.301473683,0.020716665,-0.300761037,1.78E-07,904.9037
x,-65.2610438,+0.001,ch3bh2_lda_+0001_x.out,lda,ch3bh2,7,0.000316228,1.00E-06,1.00E-07,0.310459306,0.074340337,-0.30142743,1.93E-07,902.3372
non,-65.26098286,0,ch3bh2_lda_Zero_y.out,lda,ch3bh2,9,0.000316228,1.00E-06,1.00E-07,0.304859923,0.047541603,-0.301130152,-8.09E-08,664.3572
y,-65.26130245,-0.001,ch3bh2_lda_-0001_y.out,lda,ch3bh2,7,0.000316228,1.00E-06,1.00E-07,0.341313392,0.047869319,-0.337939876,1.88E-07,1002.952
y,-65.26070003,+0.001,ch3bh2_lda_+0001_y.out,lda,ch3bh2,7,0.000316228,1.00E-06,1.00E-07,0.268493071,0.047206306,-0.264310601,1.82E-07,971.7813
non,-65.26098286,0,ch3bh2_lda_Zero_z.out,lda,ch3bh2,9,0.000316228,1.00E-06,1.00E-07,0.304859923,0.047541603,-0.301130152,-8.09E-08,664.3572
z,-65.26099834,-0.001,ch3bh2_lda_-0001_z.out,lda,ch3bh2,7,0.000316228,1.00E-06,1.00E-07,0.306402894,0.047538855,-0.301103835,-0.030972101,907.468
z,-65.26099834,+0.001,ch3bh2_lda_+0001_z.out,lda,ch3bh2,7,0.000316228,1.00E-06,1.00E-07,0.306402957,0.047538872,-0.301103858,0.030972473,1006.606
non,-498.2886723,0,ch3cl_lda_Zero_x.out,lda,ch3cl,12,0.000316228,1.00E-06,1.00E-07,0.730637601,-9.69E-06,-4.80E-06,-0.730637601,1538.768
x,-498.2886865,+0.001,ch3cl_lda_+0001_x.out,lda,ch3cl,6,0.000316228,1.00E-06,1.00E-07,0.731364336,0.028441426,7.10E-07,-0.730811109,1156.627
x,-498.2886865,-0.001,ch3cl_lda_-0001_x.out,lda,ch3cl,6,0.000316228,1.00E-06,1.00E-07,0.731364773,-0.028464389,7.06E-07,-0.730810652,1164.927
non,-498.2886723,0,ch3cl_lda_Zero_y.out,lda,ch3cl,12,0.000316228,1.00E-06,1.00E-07,0.730637601,-9.69E-06,-4.80E-06,-0.730637601,1538.768
y,-498.2886865,+0.001,ch3cl_lda_+0001_y.out,lda,ch3cl,6,0.000316228,1.00E-06,1.00E-07,0.731364572,-6.13E-06,0.0284531,-0.730810891,1161.479
y,-498.2886865,-0.001,ch3cl_lda_-0001_y.out,lda,ch3cl,6,0.000316228,1.00E-06,1.00E-07,0.731364546,-6.14E-06,-0.028451716,-0.730810919,1251.855
non,-498.2886723,0,ch3cl_lda_Zero_z.out,lda,ch3cl,12,0.000316228,1.00E-06,1.00E-07,0.730637601,-9.69E-06,-4.80E-06,-0.730637601,1538.768
z,-498.2879609,+0.001,ch3cl_lda_+0001_z.out,lda,ch3cl,6,0.000316228,1.00E-06,1.00E-07,0.692460227,-8.99E-06,7.03E-07,-0.692460227,1166.801
z,-498.2894221,-0.001,ch3cl_lda_-0001_z.out,lda,ch3cl,6,0.000316228,1.00E-06,1.00E-07,0.769120971,-8.64E-06,7.28E-07,-0.769120971,1164.595
x,-138.789784,-0.001,ch3f_lda_-0001_x.out,lda,ch3f,7,0.000316228,1.00E-06,1.00E-07,0.664012989,-0.017472453,9.90E-06,-0.663783069,1066.155
x,-138.789784,+0.001,ch3f_lda_+0001_x.out,lda,ch3f,7,0.000316228,1.00E-06,1.00E-07,0.664013101,0.017470306,9.90E-06,-0.663783238,984.4739
non,-138.7897752,0,ch3f_lda_Zero_x.out,lda,ch3f,11,0.000316228,1.00E-06,1.00E-07,0.663821684,-5.88E-06,-1.82E-05,-0.663821683,1008.296
y,-138.789784,-0.001,ch3f_lda_-0001_y.out,lda,ch3f,7,0.000316228,1.00E-06,1.00E-07,0.664013002,-1.08E-06,-0.017471167,-0.663783116,969.258
y,-138.789784,+0.001,ch3f_lda_+0001_y.out,lda,ch3f,7,0.000316228,1.00E-06,1.00E-07,0.664013051,-1.08E-06,0.017469835,-0.6637832,1093.507
non,-138.7897752,0,ch3f_lda_Zero_y.out,lda,ch3f,11,0.000316228,1.00E-06,1.00E-07,0.663821684,-5.88E-06,-1.82E-05,-0.663821683,1008.296
z,-138.7904483,-0.001,ch3f_lda_-0001_z.out,lda,ch3f,7,0.000316228,1.00E-06,1.00E-07,0.682454082,-1.08E-06,4.24E-06,-0.682454082,972.582
z,-138.7891208,+0.001,ch3f_lda_+0001_z.out,lda,ch3f,7,0.000316228,1.00E-06,1.00E-07,0.645091563,-1.07E-06,4.99E-06,-0.645091563,973.0383
non,-138.7897752,0,ch3f_lda_Zero_z.out,lda,ch3f,11,0.000316228,1.00E-06,1.00E-07,0.663821684,-5.88E-06,-1.82E-05,-0.663821683,1008.296
x,-95.05366949,+0.001,ch3nh2_lda_+0001_x.out,lda,ch3nh2,6,0.000316228,1.00E-06,1.00E-07,0.530077305,-0.07703312,0.524450043,1.43E-08,1010.542
x,-95.0538841,-0.001,ch3nh2_lda_-0001_x.out,lda,ch3nh2,6,0.000316228,1.00E-06,1.00E-07,0.543550879,-0.137312897,0.525920836,1.42E-08,1010.477
non,-95.05376147,0,ch3nh2_lda_Zero_x.out,lda,ch3nh2,8,0.000316228,1.00E-06,1.00E-07,0.536006076,-0.107048373,0.525207729,2.79E-07,691.5611
y,-95.0543002,+0.001,ch3nh2_lda_+0001_y.out,lda,ch3nh2,6,0.000316228,1.00E-06,1.00E-07,0.562375621,-0.107933859,0.551920847,1.43E-08,953.4458
y,-95.05324981,-0.001,ch3nh2_lda_-0001_y.out,lda,ch3nh2,6,0.000316228,1.00E-06,1.00E-07,0.509695265,-0.106460843,0.498452959,1.43E-08,1003.458
non,-95.05376147,0,ch3nh2_lda_Zero_y.out,lda,ch3nh2,8,0.000316228,1.00E-06,1.00E-07,0.536006076,-0.107048373,0.525207729,2.79E-07,691.5611
z,-95.0537743,+0.001,ch3nh2_lda_+0001_z.out,lda,ch3nh2,6,0.000316228,1.00E-06,1.00E-07,0.536624121,-0.107194213,0.525198487,0.025325836,971.3038
z,-95.0537743,-0.001,ch3nh2_lda_-0001_z.out,lda,ch3nh2,6,0.000316228,1.00E-06,1.00E-07,0.536624121,-0.107194213,0.525198487,-0.025325807,890.8442
non,-95.05376147,0,ch3nh2_lda_Zero_z.out,lda,ch3nh2,8,0.000316228,1.00E-06,1.00E-07,0.536006076,-0.107048373,0.525207729,2.79E-07,691.5611
x,-114.1746139,-0.001,ch3o_lda_-0001_x.out,lda,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.906160227,-0.019522661,-0.073923465,-0.90292887,3483.528
non,-114.174604,0,ch3o_lda_Zero_x.out,lda,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.905979521,-1.39E-05,-0.073934716,-0.902957668,2154.109
x,-114.1746138,+0.001,ch3o_lda_+0001_x.out,lda,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.906159645,0.01949487,-0.073923817,-0.902928858,3847.353
y,-114.1746883,-0.001,ch3o_lda_-0001_y.out,lda,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.908078522,-1.37E-05,-0.094534065,-0.903144458,3899.883
non,-114.174604,0,ch3o_lda_Zero_y.out,lda,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.905979521,-1.39E-05,-0.073934716,-0.902957668,2154.109
y,-114.1745404,+0.001,ch3o_lda_+0001_y.out,lda,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.904312443,-1.41E-05,-0.053352502,-0.90273723,3481.417
non,-114.174604,0,ch3o_lda_Zero_z.out,lda,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.905979521,-1.39E-05,-0.073934716,-0.902957668,2154.109
z,-114.1755205,-0.001,ch3o_lda_-0001_z.out,lda,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.932806485,-1.39E-05,-0.074144484,-0.929855115,3475.775
z,-114.1737144,+0.001,ch3o_lda_+0001_z.out,lda,ch3o,13,0.000316228,1.00E-06,1.00E-07,0.879161199,-1.38E-05,-0.073737516,-0.876063464,3818.472
non,-114.8501605,0,ch3oh_lda_Zero_x.out,lda,ch3oh,9,0.000316228,1.00E-06,1.00E-07,0.649767964,0.534467898,0.36951654,-7.32E-07,746.1089
x,-114.8496369,-0.001,ch3oh_lda_-0001_x.out,lda,ch3oh,7,0.000316228,1.00E-06,1.00E-07,0.632491446,0.512858967,0.370163624,-8.93E-08,1096.454
x,-114.8507061,+0.001,ch3oh_lda_+0001_x.out,lda,ch3oh,7,0.000316228,1.00E-06,1.00E-07,0.667691168,0.556453559,0.369013459,-9.12E-08,1067.634
non,-114.8501605,0,ch3oh_lda_Zero_y.out,lda,ch3oh,9,0.000316228,1.00E-06,1.00E-07,0.649767964,0.534467898,0.36951654,-7.32E-07,746.1089
y,-114.8498034,-0.001,ch3oh_lda_-0001_y.out,lda,ch3oh,7,0.000316228,1.00E-06,1.00E-07,0.636606071,0.535220451,0.344682983,-9.11E-08,1082.536
y,-114.8505427,+0.001,ch3oh_lda_+0001_y.out,lda,ch3oh,7,0.000316228,1.00E-06,1.00E-07,0.663960033,0.534083415,0.394458909,-8.90E-08,1065.976
non,-114.8501605,0,ch3oh_lda_Zero_z.out,lda,ch3oh,9,0.000316228,1.00E-06,1.00E-07,0.649767964,0.534467898,0.36951654,-7.32E-07,746.1089
z,-114.8501714,-0.001,ch3oh_lda_-0001_z.out,lda,ch3oh,7,0.000316228,1.00E-06,1.00E-07,0.650313579,0.534650776,0.369582843,-0.021559719,1063.112
z,-114.8501714,+0.001,ch3oh_lda_+0001_z.out,lda,ch3oh,7,0.000316228,1.00E-06,1.00E-07,0.650313582,0.53465078,0.369582852,0.021559539,1113.023
x,-436.9842295,-0.001,ch3sh_lda_-0001_x.out,lda,ch3sh,6,0.000316228,1.00E-06,1.00E-07,0.665456877,-0.518466582,0.406070059,0.095563414,1029.602
x,-436.9832827,+0.001,ch3sh_lda_+0001_x.out,lda,ch3sh,6,0.000316228,1.00E-06,1.00E-07,0.596213881,-0.428331705,0.403193256,0.097150089,1148.335
non,-436.9837334,0,ch3sh_lda_Zero_x.out,lda,ch3sh,10,0.000316228,1.00E-06,1.00E-07,0.630448481,-0.473834146,0.404579852,0.096237379,1063.045
y,-436.9833468,-0.001,ch3sh_lda_-0001_y.out,lda,ch3sh,6,0.000316228,1.00E-06,1.00E-07,0.606703308,-0.471958281,0.368754273,0.096770714,1165.515
y,-436.984156,+0.001,ch3sh_lda_+0001_y.out,lda,ch3sh,6,0.000316228,1.00E-06,1.00E-07,0.654786496,-0.474831636,0.440544325,0.095921689,1199.011
non,-436.9837334,0,ch3sh_lda_Zero_y.out,lda,ch3sh,10,0.000316228,1.00E-06,1.00E-07,0.630448481,-0.473834146,0.404579852,0.096237379,1063.045
z,-436.9836553,-0.001,ch3sh_lda_-0001_z.out,lda,ch3sh,6,0.000316228,1.00E-06,1.00E-07,0.62654592,-0.47420615,0.405069562,0.060058033,1031.531
z,-436.983848,+0.001,ch3sh_lda_+0001_z.out,lda,ch3sh,6,0.000316228,1.00E-06,1.00E-07,0.635886553,-0.472618403,0.40422022,0.132625665,1032.482
non,-436.9837334,0,ch3sh_lda_Zero_z.out,lda,ch3sh,10,0.000316228,1.00E-06,1.00E-07,0.630448481,-0.473834146,0.404579852,0.096237379,1063.045
non,-40.12176043,0,ch4_lda_Zero_x.out,lda,ch4,8,0.000316228,1.00E-06,1.00E-07,2.60E-08,2.34E-08,1.14E-08,-3.41E-11,421.0724
x,-40.12176931,+0.001,ch4_lda_+0001_x.out,lda,ch4,6,0.000316228,1.00E-06,1.00E-07,0.017741368,0.017741368,5.95E-10,-3.70E-12,440.1238
x,-40.12176931,-0.001,ch4_lda_-0001_x.out,lda,ch4,6,0.000316228,1.00E-06,1.00E-07,0.017741366,-0.017741366,5.95E-10,4.06E-12,430.3978
non,-40.12176043,0,ch4_lda_Zero_y.out,lda,ch4,8,0.000316228,1.00E-06,1.00E-07,2.60E-08,2.34E-08,1.14E-08,-3.41E-11,421.0724
y,-40.12176931,+0.001,ch4_lda_+0001_y.out,lda,ch4,6,0.000316228,1.00E-06,1.00E-07,0.017741368,1.22E-09,0.017741368,-9.00E-12,430.7021
y,-40.12176931,-0.001,ch4_lda_-0001_y.out,lda,ch4,6,0.000316228,1.00E-06,1.00E-07,0.017741366,1.22E-09,-0.017741366,8.86E-12,428.4504
non,-40.12176043,0,ch4_lda_Zero_z.out,lda,ch4,8,0.000316228,1.00E-06,1.00E-07,2.60E-08,2.34E-08,1.14E-08,-3.41E-11,421.0724
z,-40.12176931,+0.001,ch4_lda_+0001_z.out,lda,ch4,6,0.000316228,1.00E-06,1.00E-07,0.017741356,1.21E-09,5.89E-10,0.017741356,439.5627
z,-40.12176931,-0.001,ch4_lda_-0001_z.out,lda,ch4,6,0.000316228,1.00E-06,1.00E-07,0.017741356,1.22E-09,6.01E-10,-0.017741356,437.4883
x,-917.4739628,-0.001,cl2_lda_-0001_x.out,lda,cl2,5,0.000316228,1.00E-06,1.00E-07,0.026364486,-0.026364486,-7.03E-09,-4.15E-07,1725.102
non,-917.4739493,0,cl2_lda_Zero_x.out,lda,cl2,12,0.000316228,1.00E-06,1.00E-07,3.65E-07,1.02E-09,3.75E-08,-3.63E-07,2392.773
x,-917.4739628,+0.001,cl2_lda_+0001_x.out,lda,cl2,5,0.000316228,1.00E-06,1.00E-07,0.026364486,0.026364486,-6.96E-09,-4.14E-07,1745.619
y,-917.4739628,-0.001,cl2_lda_-0001_y.out,lda,cl2,5,0.000316228,1.00E-06,1.00E-07,0.026364493,-1.29E-10,-0.026364493,-4.36E-07,1606.228
y,-917.4739628,+0.001,cl2_lda_+0001_y.out,lda,cl2,5,0.000316228,1.00E-06,1.00E-07,0.02636448,-2.32E-10,0.02636448,-3.93E-07,1669.623
non,-917.4739493,0,cl2_lda_Zero_y.out,lda,cl2,12,0.000316228,1.00E-06,1.00E-07,3.65E-07,1.02E-09,3.75E-08,-3.63E-07,2392.773
z,-917.473972,-0.001,cl2_lda_-0001_z.out,lda,cl2,5,0.000316228,1.00E-06,1.00E-07,0.042092053,-8.72E-10,-3.30E-08,-0.042092053,1305.593
z,-917.473972,+0.001,cl2_lda_+0001_z.out,lda,cl2,5,0.000316228,1.00E-06,1.00E-07,0.042093095,5.12E-10,1.92E-08,0.042093095,1464.287
non,-917.4739493,0,cl2_lda_Zero_z.out,lda,cl2,12,0.000316228,1.00E-06,1.00E-07,3.65E-07,1.02E-09,3.75E-08,-3.63E-07,2392.773
x,-550.831188,+0.001,clcn_lda_+0001_x.out,lda,clcn,7,0.000316228,1.00E-06,1.00E-07,1.188717912,0.023951851,-5.62E-07,1.188476581,1606.534
non,-550.8311764,0,clcn_lda_Zero_x.out,lda,clcn,14,0.000316228,1.00E-06,1.00E-07,1.188765448,-2.08E-07,-7.22E-06,1.188765448,2175.53
